FPR,TPR
0.0,0.0
0.010101010101010102,0.4912025646118426
0.020202020202020204,0.5736208844066844
0.030303030303030304,0.6274639345126143
0.04040404040404041,0.6716132659651513
0.05050505050505051,0.707263360140087
0.06060606060606061,0.7335873827204532
0.07070707070707072,0.7572927982521565
0.08080808080808081,0.777553059536935
0.09090909090909091,0.7964808029055062
0.10101010101010102,0.8115035629742524
0.11111111111111112,0.8268017881077458
0.12121212121212122,0.8410433488444993
0.13131313131313133,0.8545498519143048
0.14141414141414144,0.8647946527012127
0.15151515151515152,0.8757286566087294
0.16161616161616163,0.8845493823907733
0.17171717171717174,0.8928649481429837
0.18181818181818182,0.8996642062282465
0.19191919191919193,0.9072445116414812
0.20202020202020204,0.9136304876829453
0.21212121212121213,0.9185461794971572
0.22222222222222224,0.9236916845018052
0.23232323232323235,0.9285614035443284
0.24242424242424243,0.9323285867544372
0.25252525252525254,0.93756585151977
0.26262626262626265,0.9420221534038091
0.27272727272727276,0.9454678481094754
0.2828282828282829,0.9496943705817499
0.29292929292929293,0.9527724688965994
0.30303030303030304,0.9547019572713319
0.31313131313131315,0.9574125267527077
0.32323232323232326,0.960352841867177
0.33333333333333337,0.9632011945489332
0.3434343434343435,0.9657280080582399
0.3535353535353536,0.9678413030730484
0.36363636363636365,0.9701383371705905
0.37373737373737376,0.9721137983170116
0.38383838383838387,0.9739055203806992
0.393939393939394,0.9756053475690165
0.4040404040404041,0.9769376290345244
0.4141414141414142,0.9781780156246622
0.42424242424242425,0.9798318869306267
0.43434343434343436,0.9813939309185638
0.4444444444444445,0.9826802565017186
0.4545454545454546,0.9835531311477181
0.4646464646464647,0.985069134806624
0.4747474747474748,0.9857582365912185
0.48484848484848486,0.9866310943478824
0.494949494949495,0.9873201961324773
0.5050505050505051,0.9881011927924424
0.5151515151515152,0.9887443555840197
0.5252525252525253,0.9895253184653133
0.5353535353535354,0.9901225760425448
0.5454545454545455,0.9910873624532504
0.5555555555555556,0.9915008302797415
0.5656565656565657,0.9918684097812223
0.5757575757575758,0.9925116063514711
0.5858585858585859,0.9929710131709796
0.595959595959596,0.9933385420044534
0.6060606060606061,0.99366013184491
0.6161616161616162,0.993889843699332
0.6262626262626263,0.9945330064909095
0.6363636363636365,0.9950842744071167
0.6464646464646465,0.9956815150950126
0.6565656565656566,0.9960490270391508
0.6666666666666667,0.9961868440182026
0.6767676767676768,0.9966003118446937
0.686868686868687,0.9971975356432541
0.696969696969697,0.9975650982553992
0.7070707070707072,0.9977488542274682
0.7171717171717172,0.9979785660818902
0.7272727272727273,0.9984379560120629
0.7373737373737375,0.9985757729911149
0.7474747474747475,0.9987136068595024
0.7575757575757577,0.9988514238385541
0.7676767676767677,0.9989433018245887
0.7777777777777778,0.9990811356929761
0.787878787878788,0.9991730136790107
0.797979797979798,0.9991730136790107
0.8080808080808082,0.9993108475473983
0.8181818181818182,0.9994027593121041
0.8282828282828284,0.9994487151944571
0.8383838383838385,0.9994946541874743
0.8484848484848485,0.9995405931804916
0.8585858585858587,0.9996324711665261
0.8686868686868687,0.9997243491525607
0.8787878787878789,0.9997703050349136
0.888888888888889,0.9997703050349136
0.8989898989898991,0.9998621830209482
0.9090909090909092,0.9998621830209482
0.9191919191919192,0.9998621830209482
0.9292929292929294,0.9999081220139654
0.9393939393939394,0.9999081220139654
0.9494949494949496,0.9999540610069827
0.9595959595959597,1.0
0.9696969696969697,1.0
0.9797979797979799,1.0
0.98989898989899,1.0
1.0,1.0
